id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C07312,Nom_7312,Prenom_7312,client7312@email.com,1969-05-15,1,tanger,+212661631988,2023-01-03,Paid
C07313,Nom_7313,Prenom_7313,client7313email.com,1978-05-15,f,casa,+212690126577,2023-12-25,Social
C07314,Nom_7314,Prenom_7314,client7314@email.com,1962-05-15,0,CASABLANCA,+212694909818,2023-02-03,Organic
C07315,Nom_7315,Prenom_7315,client7315@email.com,1994-05-15,Femme,CASABLANCA,+212610889678,2024-04-20,Paid
C07316,Nom_7316,Prenom_7316,client7316@email.com,1972-05-15,1,CASABLANCA,+212634949250,2024-02-24,Direct
C07317,Nom_7317,Prenom_7317,client7317@email.com,1952-05-15,0,rbat,+212682263988,2023-06-22,Social
C07318,Nom_7318,Prenom_7318,client7318@email.com,1950-05-15,1,cbl,+212689916043,2024-01-07,Social
C07319,Nom_7319,Prenom_7319,client7319@email.com,1971-05-15,0,Tnja,+212630450253,2023-05-24,Direct
C07320,Nom_7320,Prenom_7320,client7320@email.com,2002-05-15,Homme,tanger,+212689292681,2024-11-14,Social
C07321,Nom_7321,Prenom_7321,client7321@email.com,1988-05-15,Femme,CASABLANCA,+212623831044,2024-08-31,Direct
C07322,Nom_7322,Prenom_7322,client7322@email.com,1989-05-15,Femme,Agadir,+212653546524,2024-04-29,Social
C07323,Nom_7323,Prenom_7323,client7323@,1978-05-15,0,RABAT,+212614526266,2024-06-13,Direct
C07324,Nom_7324,Prenom_7324,client7324@email.com,1994-05-15,f,cbl,+212647983783,2024-04-06,Organic
C07325,Nom_7325,Prenom_7325,client7325@email.com,1963-05-15,0,rbat,+212625663400,2024-03-03,Direct
C07326,Nom_7326,Prenom_7326,client7326@email.com,1985-05-15,0,TNG,+212664144142,2023-11-26,Social
C07327,Nom_7327,Prenom_7327,client7327@email.com,1966-05-15,Femme,TANGER,+212687804084,2023-03-05,Paid
C07328,Nom_7328,Prenom_7328,client7328@email.com,2002-05-15,1,TANGER,+212632937305,2024-09-15,Organic
C07329,Nom_7329,Prenom_7329,client7329@email.com,1992-05-15,Femme,Agadir,+212668285584,2023-03-01,Direct
C07330,Nom_7330,Prenom_7330,client7330@email.com,2002-05-15,Homme,rbat,+212632026992,2024-09-25,Direct
C07331,Nom_7331,Prenom_7331,client7331@email.com,1956-05-15,f,rbat,+212627599039,2023-09-22,Organic
C07332,Nom_7332,Prenom_7332,client7332@email.com,1961-05-15,Homme,cbl,+212657478044,2024-10-21,Direct
C07333,Nom_7333,Prenom_7333,client7333@email.com,1989-05-15,f,cbl,+212618334339,2024-01-16,Direct
C07334,Nom_7334,Prenom_7334,client7334@email.com,1980-05-15,Homme,tanger,+212620454383,2024-02-29,Direct
C07335,Nom_7335,Prenom_7335,client7335@email.com,1975-05-15,0,Tnja,+212669691621,2024-07-11,Paid
C07336,Nom_7336,Prenom_7336,client7336@email.com,1969-05-15,Homme,RABAT,+212664055726,2023-07-21,Paid
C07337,Nom_7337,Prenom_7337,client7337@email.com,1967-05-15,1,Agadir,+212610880494,2023-09-23,Paid
C07338,Nom_7338,Prenom_7338,client7338@email.com,1961-05-15,0,RABAT,+212691870108,2023-09-06,Social
C07339,Nom_7339,Prenom_7339,client7339@email.com,1993-05-15,m,casa,+212662977321,2024-09-07,Paid
C07340,Nom_7340,Prenom_7340,client7340@email.com,1990-05-15,Femme,casa,+212661808240,2024-08-24,Paid
C07341,Nom_7341,Prenom_7341,client7341@email.com,1954-05-15,Homme,RABAT,+212612210768,2024-08-07,Social
C07342,Nom_7342,Prenom_7342,client7342@email.com,1850-05-15,0,casa,+212682955217,2023-06-16,Social
C07343,Nom_7343,Prenom_7343,client7343@email.com,1996-05-15,0,tanger,+212647280134,2024-09-08,Direct
C07344,Nom_7344,Prenom_7344,client7344@email.com,1997-05-15,0,casa,+212690266505,2024-09-03,Organic
C07345,Nom_7345,Prenom_7345,client7345@email.com,1960-05-15,m,TNG,+212663210925,2023-08-28,Direct
C07346,Nom_7346,Prenom_7346,client7346@email.com,1985-05-15,Femme,RABAT,+212652005626,2024-10-18,Social
C07347,Nom_7347,Prenom_7347,client7347@email.com,1956-05-15,Homme,casa,+212687615828,2023-06-27,Direct
C07348,Nom_7348,Prenom_7348,client7348@email.com,1976-05-15,f,CASABLANCA,+212692098131,2024-10-18,Paid
C07349,Nom_7349,Prenom_7349,client7349@email.com,1951-05-15,0,TNG,+212640829890,2023-05-28,Social
C07350,Nom_7350,Prenom_7350,client7350@email.com,1956-05-15,Femme,tanger,+212657170403,2023-01-16,Paid
C07351,Nom_7351,Prenom_7351,client7351@email.com,1962-05-15,f,TNG,+212631366196,2023-01-04,Organic
C07352,Nom_7352,Prenom_7352,client7352@email.com,2001-05-15,1,tanger,+212654091464,2024-09-29,Organic
C07353,Nom_7353,Prenom_7353,client7353@email.com,2030-05-15,1,Agadir,+212648743617,2023-03-05,Organic
C07354,Nom_7354,Prenom_7354,client7354@,1988-05-15,Femme,TNG,+212676444018,2024-11-04,Paid
C07355,Nom_7355,Prenom_7355,client7355@email.com,1995-05-15,0,TNG,+212610459864,2024-02-04,Social
C07356,Nom_7356,Prenom_7356,client7356@email.com,1961-05-15,Homme,Agadir,+212681943882,2024-06-21,Social
C07357,Nom_7357,Prenom_7357,client7357@email.com,1965-05-15,Homme,casa,+212633691779,2024-08-09,Direct
C07358,Nom_7358,Prenom_7358,client7358@email.com,2000-05-15,Femme,RABAT,+212662329468,2024-08-20,Direct
C07359,Nom_7359,Prenom_7359,client7359@email.com,1960-05-15,Homme,rbat,+212687103230,2024-03-27,Paid
C07360,Nom_7360,Prenom_7360,client7360@email.com,1988-05-15,Femme,tanger,+212653278056,2023-09-24,Direct
C07361,Nom_7361,Prenom_7361,client7361@email.com,1993-05-15,1,Tnja,+212687853388,2024-06-09,Social
C07362,Nom_7362,Prenom_7362,client7362@email.com,1999-05-15,Femme,Tnja,+212620961366,2024-04-09,Social
C07363,Nom_7363,Prenom_7363,client7363@email.com,1961-05-15,f,casa,+212688544491,2024-08-02,Paid
C07364,Nom_7364,Prenom_7364,client7364@email.com,1991-05-15,1,RABAT,+212624278297,2023-06-09,Paid
C07365,Nom_7365,Prenom_7365,client7365@email.com,1976-05-15,Femme,tanger,+212680366924,2024-05-14,Organic
C07366,Nom_7366,Prenom_7366,client7366@email.com,1974-05-15,Homme,CASABLANCA,+212693528239,2024-05-28,Paid
C07367,Nom_7367,Prenom_7367,client7367@email.com,2002-05-15,Femme,RABAT,+212655273571,2023-06-19,Organic
C07368,Nom_7368,Prenom_7368,client7368@email.com,1963-05-15,0,cbl,+212695719480,2024-09-01,Direct
C07369,Nom_7369,Prenom_7369,client7369@email.com,1975-05-15,f,cbl,+212626118507,2024-02-22,Social
C07370,Nom_7370,Prenom_7370,client7370@,2005-05-15,0,rbat,+212656067563,2024-03-04,Organic
C07371,Nom_7371,Prenom_7371,client7371@email.com,1967-05-15,f,Agadir,+212688953170,2024-11-03,Social
C07372,Nom_7372,Prenom_7372,client7372email.com,1963-05-15,f,cbl,+212642800880,2024-09-15,Paid
C07373,Nom_7373,Prenom_7373,client7373@email.com,1962-05-15,Homme,CASABLANCA,+212647515252,2023-09-21,Paid
C07374,Nom_7374,Prenom_7374,client7374@email.com,1972-05-15,1,Tnja,+212632469176,2023-06-04,Direct
C07375,Nom_7375,Prenom_7375,client7375@email.com,1979-05-15,Femme,TNG,+212649549757,2023-10-24,Paid
C07376,Nom_7376,Prenom_7376,client7376@email.com,2001-05-15,m,rbat,+212673411916,2024-03-31,Direct
C07377,Nom_7377,Prenom_7377,client7377@email.com,1993-05-15,1,casa,+212629911208,2024-06-15,Social
C07378,Nom_7378,Prenom_7378,client7378@email.com,1959-05-15,m,tanger,+212698886159,2023-03-06,Direct
C07379,Nom_7379,Prenom_7379,client7379@email.com,1981-05-15,Femme,TANGER,+212672567215,2023-02-07,Direct
C07380,Nom_7380,Prenom_7380,client7380@email.com,1994-05-15,m,rbat,+212655527299,2023-04-21,Organic
C07381,Nom_7381,Prenom_7381,client7381@email.com,1958-05-15,Femme,tanger,+212634248682,2023-07-28,Organic
C07382,Nom_7382,Prenom_7382,client7382@email.com,1968-05-15,m,TANGER,+212654052547,2024-10-22,Paid
C07383,Nom_7383,Prenom_7383,client7383@email.com,1998-05-15,Femme,casa,+212622036504,2024-01-22,Paid
C07384,Nom_7384,Prenom_7384,client7384@email.com,2003-05-15,Femme,CASABLANCA,+212661750961,2024-05-24,Direct
C07385,Nom_7385,Prenom_7385,client7385@email.com,1978-05-15,m,rbat,+212635107034,2023-06-04,Social
C07386,Nom_7386,Prenom_7386,client7386@email.com,1987-05-15,f,CASABLANCA,+212634512797,2023-01-03,Direct
C07387,Nom_7387,Prenom_7387,client7387@email.com,1951-05-15,Homme,CASABLANCA,+212626721889,2024-08-03,Paid
C07388,Nom_7388,Prenom_7388,client7388@email.com,1965-05-15,m,tanger,+212669066891,2023-10-18,Direct
C07389,Nom_7389,Prenom_7389,client7389@email.com,1966-05-15,0,TANGER,+212699566822,2023-10-11,Social
C07390,Nom_7390,Prenom_7390,client7390@email.com,1979-05-15,m,TNG,+212622746370,2024-01-02,Direct
C07391,Nom_7391,Prenom_7391,client7391@email.com,1996-05-15,1,CASABLANCA,+212660826377,2023-12-08,Social
C07392,Nom_7392,Prenom_7392,client7392@email.com,2002-05-15,m,TANGER,+212633668356,2023-09-11,Paid
C07393,Nom_7393,Prenom_7393,client7393@email.com,1995-05-15,Homme,CASABLANCA,+212678894386,2023-08-01,Organic
C07394,Nom_7394,Prenom_7394,client7394@email.com,1973-05-15,f,tanger,+212698457234,2023-10-31,Social
C07395,Nom_7395,Prenom_7395,client7395@email.com,1961-05-15,Femme,CASABLANCA,+212661482688,2023-12-19,Direct
C07396,Nom_7396,Prenom_7396,client7396@email.com,1968-05-15,Homme,TNG,+212670943807,2023-12-06,Social
C07397,Nom_7397,Prenom_7397,client7397@email.com,1988-05-15,m,Tnja,+212621874559,2023-10-28,Social
C07398,Nom_7398,Prenom_7398,client7398@email.com,1979-05-15,m,rbat,+212624390183,2024-08-27,Organic
C07399,Nom_7399,Prenom_7399,client7399@email,1954-05-15,0,casa,+212631295431,2024-02-13,Paid
C07400,Nom_7400,Prenom_7400,client7400@email.com,1995-05-15,1,casa,+212641813825,2023-07-04,Direct
C07401,Nom_7401,Prenom_7401,client7401@email.com,2002-05-15,m,Tnja,+212685808971,2023-07-09,Organic
C07402,Nom_7402,Prenom_7402,client7402@email.com,2030-05-15,Femme,Agadir,+212632378680,2023-11-23,Social
C07403,Nom_7403,Prenom_7403,client7403@email.com,1966-05-15,1,Agadir,+212697050028,2023-07-17,Organic
C07404,Nom_7404,Prenom_7404,client7404@email.com,1965-05-15,m,rbat,+212647735786,2024-02-19,Direct
C07405,Nom_7405,Prenom_7405,client7405@email.com,1951-05-15,1,rbat,+212660760822,2023-08-13,Organic
C07406,Nom_7406,Prenom_7406,client7406email.com,1955-05-15,Femme,casa,+212671291954,2024-06-16,Social
C07407,Nom_7407,Prenom_7407,client7407@email.com,1952-05-15,Homme,RABAT,+212613329165,2023-06-17,Organic
C07408,Nom_7408,Prenom_7408,client7408@email.com,1963-05-15,Femme,CASABLANCA,+212651893815,2024-03-23,Paid
C07409,Nom_7409,Prenom_7409,client7409@email.com,1983-05-15,Homme,TANGER,+212675256706,2023-08-21,Social
C07410,Nom_7410,Prenom_7410,client7410@email.com,1987-05-15,Femme,TANGER,+212689379193,2024-07-24,Organic
C07411,Nom_7411,Prenom_7411,client7411@email.com,2002-05-15,Femme,casa,+212686105623,2024-01-17,Organic
C07412,Nom_7412,Prenom_7412,client7412@email.com,1950-05-15,Femme,tanger,+212617668335,2024-05-21,Social
C07413,Nom_7413,Prenom_7413,client7413@email.com,2003-05-15,1,CASABLANCA,+212656779459,2024-02-23,Social
C07414,Nom_7414,Prenom_7414,client7414@email.com,1976-05-15,1,RABAT,+212675260435,2023-08-17,Social
C07415,Nom_7415,Prenom_7415,client7415@email.com,1980-05-15,Homme,CASABLANCA,+212675830258,2024-10-19,Paid
C07416,Nom_7416,Prenom_7416,client7416@email.com,1952-05-15,1,rbat,+212637837019,2023-12-23,Organic
C07417,Nom_7417,Prenom_7417,client7417@email.com,1982-05-15,Homme,casa,+212681874158,2023-04-21,Organic
C07418,Nom_7418,Prenom_7418,client7418@email.com,1954-05-15,0,cbl,+212654257021,2023-07-04,Direct
C07419,Nom_7419,Prenom_7419,client7419@email.com,1998-05-15,1,casa,+212610894832,2023-02-25,Social
C07420,Nom_7420,Prenom_7420,client7420@email.com,1970-05-15,f,Agadir,+212647941742,2023-07-17,Paid
C07421,Nom_7421,Prenom_7421,client7421@email.com,1974-05-15,f,cbl,+212669563667,2023-09-13,Direct
C07422,Nom_7422,Prenom_7422,client7422@email.com,1983-05-15,m,Agadir,+212697224270,2024-01-05,Direct
C07423,Nom_7423,Prenom_7423,client7423@email.com,1987-05-15,0,tanger,+212612648084,2024-04-27,Paid
C07424,Nom_7424,Prenom_7424,client7424@email.com,1972-05-15,Homme,TANGER,+212681083966,2023-04-19,Organic
C07425,Nom_7425,Prenom_7425,client7425@email.com,1951-05-15,0,TANGER,+212642759341,2023-09-16,Direct
C07426,Nom_7426,Prenom_7426,client7426@email.com,1963-05-15,Femme,TNG,+212677861262,2024-06-20,Direct
C07427,Nom_7427,Prenom_7427,client7427@email.com,1981-05-15,m,RABAT,+212630822199,2024-04-19,Paid
C07428,Nom_7428,Prenom_7428,client7428@email.com,1970-05-15,1,RABAT,+212642786472,2023-09-13,Direct
C07429,Nom_7429,Prenom_7429,client7429@email.com,1981-05-15,f,rbat,+212686569508,2024-02-02,Direct
C07430,Nom_7430,Prenom_7430,client7430@email.com,1961-05-15,Femme,rbat,+212642601266,2023-02-18,Organic
C07431,Nom_7431,Prenom_7431,client7431@email.com,1950-05-15,Femme,casa,+212617195906,2024-03-16,Paid
C07432,Nom_7432,Prenom_7432,client7432@email.com,1998-05-15,Homme,Tnja,+212683702188,2024-06-02,Organic
C07433,Nom_7433,Prenom_7433,client7433@email.com,1969-05-15,Homme,cbl,+212658600049,2024-05-27,Direct
C07434,Nom_7434,Prenom_7434,client7434@email.com,1953-05-15,0,tanger,+212695130411,2024-06-13,Organic
C07435,Nom_7435,Prenom_7435,client7435@email.com,1996-05-15,1,cbl,+212629752480,2023-10-14,Direct
C07436,Nom_7436,Prenom_7436,client7436@email.com,1995-05-15,0,cbl,+212664188740,2023-08-22,Direct
C07437,Nom_7437,Prenom_7437,client7437@email.com,1989-05-15,0,RABAT,+212675794844,2023-06-11,Direct
C07438,Nom_7438,Prenom_7438,client7438@email.com,1957-05-15,m,tanger,+212691745008,2023-01-01,Organic
C07439,Nom_7439,Prenom_7439,client7439@email.com,2000-05-15,Femme,TNG,+212692566659,2024-05-09,Direct
C07440,Nom_7440,Prenom_7440,client7440@email.com,1990-05-15,f,rbat,+212669082790,2024-01-24,Organic
C07441,Nom_7441,Prenom_7441,client7441@email.com,1963-05-15,f,CASABLANCA,+212616261573,2023-05-02,Organic
C07442,Nom_7442,Prenom_7442,client7442@email.com,1991-05-15,Homme,Tnja,+212673012550,2023-05-26,Paid
C07443,Nom_7443,Prenom_7443,client7443email.com,1974-05-15,Homme,Tnja,+212672632697,2024-07-23,Direct
C07444,Nom_7444,Prenom_7444,client7444@email.com,1970-05-15,Femme,Agadir,+212633538050,2024-03-05,Direct
C07445,Nom_7445,Prenom_7445,client7445@email.com,1987-05-15,1,Agadir,+212698249193,2023-04-06,Direct
C07446,Nom_7446,Prenom_7446,client7446@email.com,1952-05-15,Homme,Tnja,+212674379407,2023-07-01,Organic
C07447,Nom_7447,Prenom_7447,client7447@email.com,1969-05-15,f,Agadir,+212697680556,2023-05-06,Paid
C07448,Nom_7448,Prenom_7448,client7448@email.com,1976-05-15,0,Tnja,+212622441790,2023-06-22,Social
C07449,Nom_7449,Prenom_7449,client7449@email.com,1974-05-15,m,Agadir,+212665596120,2024-06-22,Direct
C07450,Nom_7450,Prenom_7450,client7450@email.com,2003-05-15,Homme,Tnja,+212665921538,2024-03-17,Direct
C07451,Nom_7451,Prenom_7451,client7451@email.com,2000-05-15,m,tanger,+212668132226,2023-01-21,Organic
C07452,Nom_7452,Prenom_7452,client7452@email.com,1987-05-15,Homme,tanger,+212642147085,2023-09-03,Direct
C07453,Nom_7453,Prenom_7453,client7453@email.com,1987-05-15,f,cbl,+212663855866,2024-01-31,Organic
C07454,Nom_7454,Prenom_7454,client7454@email.com,1997-05-15,Homme,TANGER,+212665146267,2023-11-15,Paid
C07455,Nom_7455,Prenom_7455,client7455@email.com,1969-05-15,1,TNG,+212698631798,2024-07-16,Social
C07456,Nom_7456,Prenom_7456,client7456@email,1992-05-15,0,rbat,+212622030196,2023-06-23,Social
C07457,Nom_7457,Prenom_7457,client7457@email.com,1960-05-15,0,tanger,+212687576639,2023-02-04,Paid
C07458,Nom_7458,Prenom_7458,client7458@email.com,1984-05-15,f,Tnja,+212637218308,2023-07-21,Direct
C07459,Nom_7459,Prenom_7459,client7459@email.com,1978-05-15,0,rbat,+212647422509,2024-08-22,Direct
C07460,Nom_7460,Prenom_7460,client7460@email.com,1994-05-15,0,Agadir,+212639552759,2023-10-15,Paid
C07461,Nom_7461,Prenom_7461,client7461@email.com,1969-05-15,m,TNG,+212687379822,2023-08-19,Social
C07462,Nom_7462,Prenom_7462,client7462@email.com,1966-05-15,Homme,tanger,+212650988748,2023-02-24,Direct
C07463,Nom_7463,Prenom_7463,client7463@email.com,1976-05-15,1,TANGER,+212630354522,2023-11-23,Organic
C07464,Nom_7464,Prenom_7464,client7464@email.com,1972-05-15,f,TNG,+212610775768,2023-05-21,Organic
C07465,Nom_7465,Prenom_7465,client7465@email.com,1966-05-15,Femme,cbl,+212647557525,2024-09-07,Paid
C07466,Nom_7466,Prenom_7466,client7466@email.com,1958-05-15,0,Tnja,+212675587843,2024-05-03,Paid
C07467,Nom_7467,Prenom_7467,client7467@email.com,1973-05-15,m,tanger,+212629965818,2023-06-11,Organic
C07468,Nom_7468,Prenom_7468,client7468@email.com,1961-05-15,Femme,tanger,+212637496477,2023-03-31,Organic
C07469,Nom_7469,Prenom_7469,client7469@email.com,1997-05-15,0,TNG,+212674081220,2024-08-15,Social
C07470,Nom_7470,Prenom_7470,client7470@email.com,1955-05-15,Femme,CASABLANCA,+212652819321,2024-08-01,Direct
C07471,Nom_7471,Prenom_7471,client7471@email.com,1972-05-15,Homme,rbat,+212685937214,2024-03-30,Social
C07472,Nom_7472,Prenom_7472,client7472@email.com,1966-05-15,1,TNG,+212668583765,2024-03-28,Social
C07473,Nom_7473,Prenom_7473,client7473@email,1985-05-15,1,TNG,+212618613577,2023-02-13,Social
C07474,Nom_7474,Prenom_7474,client7474@email.com,1964-05-15,Homme,TNG,+212650335603,2023-07-15,Paid
C07475,Nom_7475,Prenom_7475,client7475@email.com,1988-05-15,0,TANGER,+212666348050,2023-11-14,Paid
C07476,Nom_7476,Prenom_7476,client7476@email.com,1979-05-15,1,rbat,+212622324291,2024-09-13,Organic
C07477,Nom_7477,Prenom_7477,client7477@email.com,1984-05-15,m,rbat,+212618363811,2024-06-17,Organic
C07478,Nom_7478,Prenom_7478,client7478@email.com,1982-05-15,0,casa,+212646577120,2023-08-30,Organic
C07479,Nom_7479,Prenom_7479,client7479@email.com,1968-05-15,Homme,RABAT,+212620583393,2023-09-30,Paid
C07480,Nom_7480,Prenom_7480,client7480@email.com,1961-05-15,f,rbat,+212693422865,2024-07-07,Social
C07481,Nom_7481,Prenom_7481,client7481@email.com,1969-05-15,Femme,rbat,+212689652298,2023-07-10,Paid
C07482,Nom_7482,Prenom_7482,client7482@email.com,1967-05-15,m,CASABLANCA,+212657035082,2023-05-31,Paid
C07483,Nom_7483,Prenom_7483,client7483email.com,1965-05-15,1,TNG,+212688604894,2023-04-15,Paid
C07484,Nom_7484,Prenom_7484,client7484@email.com,1980-05-15,m,cbl,+212684219261,2023-12-21,Social
C07485,Nom_7485,Prenom_7485,client7485@email.com,1950-05-15,m,cbl,+212675198226,2024-07-31,Social
C07486,Nom_7486,Prenom_7486,client7486@email.com,2004-05-15,m,cbl,+212615460153,2024-07-06,Social
C07487,Nom_7487,Prenom_7487,client7487@email.com,1999-05-15,Homme,cbl,+212696876939,2023-03-23,Direct
C07488,Nom_7488,Prenom_7488,client7488@email.com,1956-05-15,Homme,TNG,+212651876729,2024-11-09,Social
C07489,Nom_7489,Prenom_7489,client7489@email.com,1950-05-15,Femme,cbl,+212653075900,2023-09-25,Paid
C07490,Nom_7490,Prenom_7490,client7490@,2003-05-15,f,TANGER,+212654148149,2023-10-18,Direct
C07491,Nom_7491,Prenom_7491,client7491@email.com,2005-05-15,Homme,Tnja,+212677412473,2023-10-09,Organic
C07492,Nom_7492,Prenom_7492,client7492@email.com,1964-05-15,1,TNG,+212694270587,2024-10-16,Social
C07493,Nom_7493,Prenom_7493,client7493@email.com,1971-05-15,0,Tnja,+212622253620,2024-09-23,Social
C07494,Nom_7494,Prenom_7494,client7494@email.com,1969-05-15,Homme,tanger,+212666205097,2023-10-09,Social
C07495,Nom_7495,Prenom_7495,client7495@email.com,1989-05-15,f,RABAT,+212622733495,2023-02-10,Organic
C07496,Nom_7496,Prenom_7496,client7496@email.com,1967-05-15,f,TNG,+212690976494,2024-01-21,Social
C07497,Nom_7497,Prenom_7497,client7497@email.com,1982-05-15,m,CASABLANCA,+212694420112,2023-01-12,Paid
C07498,Nom_7498,Prenom_7498,client7498@email.com,1967-05-15,f,TANGER,+212645603582,2024-01-05,Social
C07499,Nom_7499,Prenom_7499,client7499@email.com,1989-05-15,1,casa,+212682382766,2024-03-22,Direct
C07500,Nom_7500,Prenom_7500,client7500@email.com,1986-05-15,1,casa,+212661135820,2024-11-25,Paid
C07501,Nom_7501,Prenom_7501,client7501@email.com,1981-05-15,f,casa,+212630826359,2024-04-24,Organic
C07502,Nom_7502,Prenom_7502,client7502@email.com,1978-05-15,0,rbat,+212649883260,2023-05-18,Organic
C07503,Nom_7503,Prenom_7503,client7503@email.com,1965-05-15,1,cbl,+212631673822,2023-05-12,Paid
C07504,Nom_7504,Prenom_7504,client7504@email.com,1962-05-15,f,Tnja,+212678027481,2023-09-23,Social
C07505,Nom_7505,Prenom_7505,client7505@email.com,1965-05-15,f,Tnja,+212614534454,2023-02-03,Paid
C07506,Nom_7506,Prenom_7506,client7506@email.com,1966-05-15,1,rbat,+212656002558,2024-02-05,Paid
C07507,Nom_7507,Prenom_7507,client7507@,1955-05-15,m,Tnja,+212618152560,2023-05-19,Organic
C07508,Nom_7508,Prenom_7508,client7508@email.com,1982-05-15,Homme,tanger,+212688715621,2023-11-26,Paid
C07509,Nom_7509,Prenom_7509,client7509@email.com,1987-05-15,0,casa,+212625504669,2024-05-21,Direct
C07510,Nom_7510,Prenom_7510,client7510@email.com,1978-05-15,1,tanger,+212675833703,2023-01-09,Paid
C07511,Nom_7511,Prenom_7511,client7511@email.com,1970-05-15,Femme,cbl,+212633380748,2023-07-26,Direct
C07512,Nom_7512,Prenom_7512,client7512@email.com,1972-05-15,Homme,RABAT,+212683245653,2024-04-11,Paid
C07513,Nom_7513,Prenom_7513,client7513@email.com,2030-05-15,Femme,tanger,+212635210296,2024-10-28,Organic
C07514,Nom_7514,Prenom_7514,client7514@email.com,1983-05-15,f,rbat,+212613137327,2024-11-17,Organic
C07515,Nom_7515,Prenom_7515,client7515@email.com,1971-05-15,1,RABAT,+212687261547,2024-02-06,Paid
C07516,Nom_7516,Prenom_7516,client7516@email.com,1980-05-15,Femme,RABAT,+212674767045,2024-04-04,Direct
C07517,Nom_7517,Prenom_7517,client7517@email.com,1991-05-15,0,tanger,+212623682188,2024-10-25,Direct
C07518,Nom_7518,Prenom_7518,client7518@email.com,1954-05-15,f,cbl,+212649897147,2023-03-25,Paid
C07519,Nom_7519,Prenom_7519,client7519@email.com,1969-05-15,Femme,CASABLANCA,+212682518288,2023-08-24,Social
C07520,Nom_7520,Prenom_7520,client7520@email.com,1957-05-15,Femme,TANGER,+212677169945,2023-05-30,Social
C07521,Nom_7521,Prenom_7521,client7521@email.com,1974-05-15,Homme,RABAT,+212642400402,2023-04-08,Direct
C07522,Nom_7522,Prenom_7522,client7522@email.com,2001-05-15,Femme,RABAT,+212691595252,2024-11-26,Social
C07523,Nom_7523,Prenom_7523,client7523@email.com,1952-05-15,Homme,Agadir,+212689893897,2023-05-02,Paid
C07524,Nom_7524,Prenom_7524,client7524@email.com,1973-05-15,m,rbat,+212656638339,2023-02-27,Direct
C07525,Nom_7525,Prenom_7525,client7525@email.com,1955-05-15,1,rbat,+212687577149,2023-03-24,Organic
C07526,Nom_7526,Prenom_7526,client7526@email.com,1972-05-15,1,Tnja,+212690422021,2024-04-11,Social
C07527,Nom_7527,Prenom_7527,client7527@email.com,1969-05-15,m,Tnja,+212641607311,2024-04-13,Organic
C07528,Nom_7528,Prenom_7528,client7528@email.com,1977-05-15,m,Agadir,+212653753092,2023-03-26,Paid
C07529,Nom_7529,Prenom_7529,client7529@email.com,1954-05-15,Homme,TANGER,+212642086231,2023-11-05,Paid
C07530,Nom_7530,Prenom_7530,client7530@email.com,1962-05-15,1,TANGER,+212646865907,2023-11-27,Organic
C07531,Nom_7531,Prenom_7531,client7531@email.com,1987-05-15,1,TANGER,+212650422360,2023-12-05,Direct
C07532,Nom_7532,Prenom_7532,client7532@email.com,1975-05-15,f,TANGER,+212647838395,2023-04-06,Organic
C07533,Nom_7533,Prenom_7533,client7533@email.com,1964-05-15,Femme,TANGER,+212631334508,2023-04-18,Organic
C07534,Nom_7534,Prenom_7534,client7534@email.com,1953-05-15,Homme,cbl,+212611219141,2024-06-14,Organic
C07535,Nom_7535,Prenom_7535,client7535@email.com,1987-05-15,m,RABAT,+212648817275,2023-10-06,Direct
C07536,Nom_7536,Prenom_7536,client7536@,1979-05-15,1,Agadir,+212674501031,2023-05-21,Organic
C07537,Nom_7537,Prenom_7537,client7537@email.com,1982-05-15,Homme,TNG,+212661317144,2023-11-15,Social
C07538,Nom_7538,Prenom_7538,client7538@email.com,2030-05-15,m,cbl,+212688055422,2023-07-28,Direct
C07539,Nom_7539,Prenom_7539,client7539@email.com,2005-05-15,m,rbat,+212613729725,2024-06-01,Organic
C07540,Nom_7540,Prenom_7540,client7540@email.com,1969-05-15,Homme,TNG,+212668269515,2023-01-19,Direct
C07541,Nom_7541,Prenom_7541,client7541@email.com,1972-05-15,1,Tnja,+212667878446,2024-06-15,Social
C07542,Nom_7542,Prenom_7542,client7542@email.com,1967-05-15,Femme,RABAT,+212627747098,2023-05-25,Paid
C07543,Nom_7543,Prenom_7543,client7543@email.com,1978-05-15,Homme,CASABLANCA,+212648189825,2023-08-18,Social
C07544,Nom_7544,Prenom_7544,client7544@,2005-05-15,m,tanger,+212680686701,2023-04-10,Direct
C07545,Nom_7545,Prenom_7545,client7545@email.com,1955-05-15,f,rbat,+212640196522,2023-12-26,Paid
C07546,Nom_7546,Prenom_7546,client7546@email.com,1983-05-15,1,rbat,+212658842219,2024-03-12,Social
C07547,Nom_7547,Prenom_7547,client7547@email.com,1958-05-15,Homme,tanger,+212697897504,2023-10-22,Social
C07548,Nom_7548,Prenom_7548,client7548@email.com,1968-05-15,Femme,cbl,+212632447366,2024-07-09,Paid
C07549,Nom_7549,Prenom_7549,client7549@email.com,2002-05-15,f,TNG,+212662221392,2023-03-21,Paid
C07550,Nom_7550,Prenom_7550,client7550@email.com,1987-05-15,Femme,Agadir,+212635097107,2023-04-06,Direct
C07551,Nom_7551,Prenom_7551,client7551@email.com,1993-05-15,Homme,rbat,+212620773729,2024-11-08,Direct
